album,artist,lyric,song,year
Recovery (2010),Eminem,"But you won't take the sting out these words, before I say 'em",Not Afraid,2010
Recovery (2010),Eminem,"You can try and read my lyrics off of this paper, before I lay 'em",Not Afraid,2010
Recovery (2010),Eminem,"Been to hell and back, I can show you vouchers",No Love,2010
Recovery (2010),Eminem,Whatever weather ,Not Afraid,2010
Recovery (2010),Eminem,"And these niggas know I lay 'em down, make your bed",No Love,2010
Recovery (2010),Eminem, through the storm,Not Afraid,2010
Recovery (2010),Eminem, (come take my hand) ,Not Afraid,2010
Recovery (2010),Eminem,"Bitches try to kick me while I'm down, I'll break your leg",No Love,2010
Recovery (2010),Eminem," (everybody), come take my hand ",Not Afraid,2010
Recovery (2010),Eminem,I'm not afraid (I'm not afraid) ,Not Afraid,2010
Recovery (2010),Eminem,"I'm stickin' to the script, you nigga's skippin' scenes",No Love,2010
Recovery (2010),Eminem,On the verge of goin' insane,Talkin' 2 Myself,2010
Recovery (2010),Eminem,"Uh, be good or be good at it",No Love,2010
Recovery (2010),Eminem,"Quit worryin' about what they do and do Shady, I'm fuckin' goin' crazy",Talkin' 2 Myself,2010
Recovery (2010),Eminem,"I'm high as a bitch, up up and away, man I come down in a couple of days",No Love,2010
Recovery (2010),Eminem,"Okay, you want me up in the cage, then I'll come out in beast mode",No Love,2010
Recovery (2010),Eminem,"Cadillac Sevilles Coup Devilles, brain dead rims yeah stupid wheels",Won't Back Down,2010
Recovery (2010),Eminem,Make like ,Won't Back Down,2010
Recovery (2010),Eminem,"It's Weezy motherfucker, Blood gang and I'm in bleed mode",No Love,2010
Recovery (2010),Eminem,And right now there's a steel knife in my windpipe,Love the Way You Lie,2010
Recovery (2010),Eminem,"All about my dough, but I don't even check the peephole",No Love,2010
Recovery (2010),Eminem,"You don't get another chance, life is no Nintendo game",Love the Way You Lie,2010
Recovery (2010),Eminem,But that's alright because I like the way it hurts,Love the Way You Lie,2010
Recovery (2010),Eminem,It's a little too late to say that you're sorry now,No Love,2010
Recovery (2010),Eminem,"You kicked me when I was down, fuck what you say just don't",No Love,2010
Recovery (2010),Eminem,That's right (Don't hurt me),No Love,2010
Recovery (2010),Eminem,'Cause you ain't never met nobody like me,So Bad,2010
Recovery (2010),Eminem,"With the flames on 'em, Michigan plates and my name's on 'em",W.T.P.,2010
Recovery (2010),Eminem,But everyone knows that no one likes to be alone,W.T.P.,2010
Recovery (2010),Eminem,"There is too much to lose, you can not fill these shoes",Almost Famous,2010
Recovery (2010),Eminem,I don't need you (No more),No Love,2010
Recovery (2010),Eminem,Bitch you get no (No love),No Love,2010
Recovery (2010),Eminem,"Blo-blo-blows, blow-blow blows",Cold Wind Blows,2010
Recovery (2010),Eminem,Oh oh-oh oh-oh,Cold Wind Blows,2010
Recovery (2010),Eminem,"You showed me nothing but hate, you ran me into the ground",No Love,2010
Recovery (2010),Eminem,"Something I won't go on, so you toy with my emotions ho it's over",Space Bound,2010
Recovery (2010),Eminem,And I don't need you (Don't hurt me),No Love,2010
Recovery (2010),Eminem,"Well here I come, Havoc on the beat, I wreak it, evil I see hear and speak it",Untitled,2010
Recovery (2010),Eminem,"It's like Rick James is shooting up your house, nigga",Session One,2010
Recovery (2010),Eminem,That's right (You don't hurt me) And I don't need you (No more) Don't want to see you (No more),No Love,2010
Recovery (2010),Eminem,Trouble!,Session One,2010
Recovery (2010),Eminem,"I think I got a tear in my eye, I feel like the king of",Not Afraid,2010
Recovery (2010),Eminem,"(No love, no love, no love)",No Love,2010
Recovery (2010),Eminem,Because...,Untitled,2010
Recovery (2010),Eminem,"Let's cut to the chase, 'fore the door shuts in your face",Space Bound,2010
Recovery (2010),Eminem, you've been down the same road,Not Afraid,2010
Recovery (2010),Eminem,And I don't need you (No more),No Love,2010
Recovery (2010),Eminem,"I'm alive again, more alive than I have been in my whole entire life I can",No Love,2010
Recovery (2010),Eminem,I think about the things I would never got to say to you,Going Through Changes,2010
Recovery (2010),Eminem,Don't know what I'm gonna do,Going Through Changes,2010
Recovery (2010),Eminem,See these people's ears perk up as I begin to spaz with the pen,No Love,2010
Recovery (2010),Eminem,Apologize if all that I sound like is I'm complainin',Going Through Changes,2010
Recovery (2010),Eminem,"I ain't never givin' in again, caution to the wind, complete freedom",No Love,2010
Recovery (2010),Eminem,"But I want it all, I'm not just talkin' awards homie",You're Never Over,2010
Recovery (2010),Eminem,Then describe how it tasted like dessert to us all,On Fire,2010
Recovery (2010),Eminem,"Look at these rappers how I treat 'em, so why the fuck would I join 'em when I beat 'em?",No Love,2010
Recovery (2010),Eminem,They call me a freak 'cause I like to spit on these pussies 'fore I eat 'em,No Love,2010
Recovery (2010),Eminem,But we'll show up on your porch,You're Never Over,2010
Recovery (2010),Eminem,"Man get these whack cocksuckers off stage, where the fuck is Kanye when you need him?",No Love,2010
Recovery (2010),Eminem,"Girl howdy, how do you feel ma?",Ridaz,2010
Recovery (2010),Eminem,"You ever be in the club man, you get in a fight",Ridaz,2010
Recovery (2010),Eminem,Come right back on they asses and go Mike Tyson on these bastards,You're Never Over,2010
Recovery (2010),Eminem,"Now y'all are on thin ice with ankle weights, I'd hate to lie",Cinderella Man,2010
Recovery (2010),Eminem,"The skin on my teeth and a hair on my nuts, I skated by",Cinderella Man,2010
Recovery (2010),Eminem,"Hah, bitch you get",No Love,2010
Recovery (2010),Eminem,That's why my bars are full of broken bottles,No Love,2010
Recovery (2010),Eminem,"But I'm afraid that it ain't gonna make no difference, when I rip this stage and tear it in half tonight",No Love,2010
Recovery (2010),Eminem,"Rewound the future to the present, paused it, don't ask how",Cinderella Man,2010
Recovery (2010),Eminem,"I was gonna make it, soon as you said ""think of Hailie"", I knew",You're Never Over,2010
Recovery (2010),Eminem,"I start the bug prick, you better flea 'cause I get ticked",Cinderella Man,2010
Recovery (2010),Eminem,"The same shit that you made me eat, I'm movin' on forget you",25 to Life,2010
Recovery (2010),Eminem,"Set fire to the mic and ignite the crowd, you can see the sparks from hot metal",No Love,2010
Recovery (2010),Eminem,"So you better hear me out, this much you owe me",25 to Life,2010
Recovery (2010),Eminem,Just finish the rhyme and bust it,You're Never Over,2010
Recovery (2010),Eminem,"I never would have came in this game, I'm goin' insane without you",You're Never Over,2010
Recovery (2010),Eminem,"Every flow got it mastered, so every last word that you fuckin' fags heard",Untitled,2010
Recovery (2010),Eminem,"When I'm not even in my harshest, you can still get roasted 'cause Marsh is not mellow",No Love,2010
Recovery (2010),Eminem,"And I'm aiming right at you, right at you, right at you",Space Bound,2010
Recovery (2010),Eminem,Homie I know im never gonna be the same without you,You're Never Over,2010
Recovery (2010),Eminem,I've been patiently watchin' this game,You're Never Over,2010
Recovery (2010),Eminem,If you don't like it you can kiss my ass in a lint thong,Cold Wind Blows,2010
Recovery (2010),Eminem,:,Cold Wind Blows,2010
Recovery (2010),Eminem,"People just get sick 'cause you spit, these fools can't drool or dribble a drop anymore",No Love,2010
Recovery (2010),Eminem,Ain't nobody whose as good at what I do,Seduction,2010
Recovery (2010),Eminem,"And you can never break my stride, you never slow the momentum at any moment",No Love,2010
Recovery (2010),Eminem,"Now get off my dick, dick's too short of a word for my dick",Almost Famous,2010
Recovery (2010),Eminem,So God just help me out while I fight through this grievin' process,You're Never Over,2010
Recovery (2010),Eminem,"Is getting no mercy, mark my words ain't letting up relentless, I smell blood",No Love,2010
Recovery (2010),Eminem,"So im gonna fuck till I die, yeah I'ma do it to death",You're Never Over,2010
Recovery (2010),Eminem,"And go do some donuts in the hospital parkin' lot 'cause, girl, I got a sick whip",W.T.P.,2010
Recovery (2010),Eminem,Better watch out now 'cause here we come,W.T.P.,2010
Recovery (2010),Eminem,*Chicka-chicka*,So Bad,2010
Recovery (2010),Eminem,"You know, I'm so glad we could spend this time together.",So Bad,2010
Recovery (2010),Eminem,I love the way you lie,Love the Way You Lie,2010
Recovery (2010),Eminem,"Guess that's the best thing I can do right now, Doody for you is to rep",You're Never Over,2010
Recovery (2010),Eminem,"It's a little too late, to say that you're sorry now",No Love,2010
Recovery (2010),Eminem,"Psych, I'm spikin' you like a football, been this way since I stood a foot tall",Won't Back Down,2010
Recovery (2010),Eminem,I got something to prove to fans 'cause I feel like I let 'em down,Talkin' 2 Myself,2010
Recovery (2010),Eminem,Don't want to see you (No more),No Love,2010
Recovery (2010),Eminem,So why in the world do I feel so alone,Talkin' 2 Myself,2010
Recovery (2010),Eminem,(Don't hurt me),No Love,2010
Recovery (2010),Eminem,But I just keep on going through changes,Going Through Changes,2010
Recovery (2010),Eminem,I guess I'm ,Going Through Changes,2010
Recovery (2010),Eminem,"You showed me nothing but hate, you ran me into the ground",No Love,2010
Recovery (2010),Eminem,"Lookin' at me like I killed Kenny, gas in the tank yeah still plenty",Untitled,2010
Recovery (2010),Eminem,I know that it feels like we just pissed away our history,Going Through Changes,2010
Recovery (2010),Eminem,But what comes around goes around (Yeah),No Love,2010
Recovery (2010),Eminem,"I ain't pointin' fingers, heaven knows I never been a saint",Going Through Changes,2010
Recovery (2010),Eminem,And I don't need you (No more),No Love,2010
Recovery (2010),Eminem,"Guess it pours, yes it does, wish there wasn't any pain",Going Through Changes,2010
Recovery (2010),Eminem,"Hah, bitch you get",No Love,2010
Recovery (2010),Eminem,"Hah, bitch you get",No Love,2010
Recovery (2010),Eminem,"There are just too many things to explain, when it rains",Going Through Changes,2010
Recovery (2010),Eminem,"No morals are instilled in me, so remorse I really don't feel any",Untitled,2010
Recovery (2010),Eminem,"(No love, no love, no love)",No Love,2010
Recovery (2010),Eminem,"We just could never get it together hey, wish there was a better way",Going Through Changes,2010
Recovery (2010),Eminem,"Aw man, yeah",Ridaz,2010
Recovery (2010),Eminem,Hey yo,Talkin' 2 Myself,2010
Recovery (2010),Eminem,"It feels like I'm goin' insane, am I the one whose crazy",Talkin' 2 Myself,2010
Recovery (2010),Eminem,"I still love your mother, that'll never change, think about her every day",Going Through Changes,2010
Recovery (2010),Eminem,And people that you don't even know jump in?,Ridaz,2010
Recovery (2010),Eminem,"And I wasn't, anyone who was buzzin' back then could have got it",Talkin' 2 Myself,2010
Recovery (2010),Eminem,"You just wanna get someone with shit, jump on this",Ridaz,2010
Recovery (2010),Eminem,"You're bout to get your shit pushed in, I'm just inches away",Ridaz,2010
Recovery (2010),Eminem,"You end up going out, but I guess it just is I'm afraid",Ridaz,2010
Recovery (2010),Eminem,'Specially when you can't even write a decent punch line even,Talkin' 2 Myself,2010
Recovery (2010),Eminem,So why in the world do I feel so alone,Talkin' 2 Myself,2010
Recovery (2010),Eminem,"Razors, scissors and blades make Jason say isn't this great",Ridaz,2010
Recovery (2010),Eminem,They're starting to take place in the middle of the street,Ridaz,2010
Recovery (2010),Eminem,"But I must be talkin' to the wall though, I don't see nobody else",Talkin' 2 Myself,2010
Recovery (2010),Eminem,Little did you know there'd be an all-out brawl soon as you heard this beat,Ridaz,2010
Recovery (2010),Eminem,"Such an ass whooping, okay, till the anger dissipates",Ridaz,2010
Recovery (2010),Eminem,"You get punched in the face, reciprocate",Ridaz,2010
Recovery (2010),Eminem,"But instead of feelin' sorry for yourself, do somethin' bout it",Talkin' 2 Myself,2010
Recovery (2010),Eminem,So why in the world do I feel so alone,Talkin' 2 Myself,2010
Recovery (2010),Eminem,Would you excuse me while I feel my nuts?,Ridaz,2010
Recovery (2010),Eminem,"Hailie this one is for you, Whitney and Alaina too",Going Through Changes,2010
Recovery (2010),Eminem,"It's different, them last two albums didn't count",Talkin' 2 Myself,2010
Recovery (2010),Eminem,"I'ma do it just for Proof, I think I should state a few",Going Through Changes,2010
Recovery (2010),Eminem,"So there it is, damn",Talkin' 2 Myself,2010
Recovery (2010),Eminem,"And to everybody else... I'm back, heh",Talkin' 2 Myself,2010
Recovery (2010),Eminem,My balls are feeling a-mighty big now,Ridaz,2010
Recovery (2010),Eminem,"Swear when I come back, I'ma be bulletproof",Going Through Changes,2010
Recovery (2010),Eminem,You step in the place with enough misplaced anger to catch a case,Ridaz,2010
Recovery (2010),Eminem,"Anxious to get in some shit, got your gangstas all with your ladies",Ridaz,2010
Recovery (2010),Eminem,:,Won't Back Down,2010
Recovery (2010),Eminem,"Yeah, it'll make the dopest MC wanna jump off a bridge and shit hisself",You're Never Over,2010
Recovery (2010),Eminem,"That's how fucking rowdy you feel, now do you still wanna grill?",Ridaz,2010
Recovery (2010),Eminem,"I just miss you, ohhh",You're Never Over,2010
Recovery (2010),Eminem,"Listen garden tool, don't make me introduce you to my power tool",Won't Back Down,2010
Recovery (2010),Eminem, is in your drawers playin' with an etch-a-sketch,Won't Back Down,2010
Recovery (2010),Eminem,And what the deal ridaz?,Ridaz,2010
Recovery (2010),Eminem,"That's probably a record yeah, you wasn't expecting that",Ridaz,2010
Recovery (2010),Eminem,"Shady's right back on your bitch-ass, white trash with a half a six-pack",Won't Back Down,2010
Recovery (2010),Eminem,"I just miss you, ohhh",You're Never Over,2010
Recovery (2010),Eminem,"And it don't quit, ohhh",You're Never Over,2010
Recovery (2010),Eminem,"You're frightened like this guy might hurt me You're quite certain he's nuts, I've hit myself in the face harder",Ridaz,2010
