album,artist,lyric,song,year
Live (2004),tupac,Y'all know what time it is,Troublesome,2004
Live (2004),tupac,"Call the punk police, they can't stop us",Troublesome,2004
Live (2004),tupac,Niggas run the streets Haha...,Troublesome,2004
Live (2004),tupac,Troublesome,Troublesome,2004
Live (2004),tupac,Yeah,Troublesome,2004
Live (2004),tupac,"Gutter ways, my mentality is ghetto",Troublesome,2004
Live (2004),tupac,"A guerrilla in this criminal war, we all rebels",Troublesome,2004
Live (2004),tupac,"Death before dishonor, bet I bomb on them first",Troublesome,2004
Live (2004),tupac,"Niggas knew we came for murda, pullin' up in a herse",Troublesome,2004
Live (2004),tupac,Westside was the war cry bustin' all freely,Troublesome,2004
Live (2004),tupac,Screaming fuck all ya niggas in Swaheli,Troublesome,2004
Live (2004),tupac,"Pistol packin' fresh out of jail, I ain't goin' back",Troublesome,2004
Live (2004),tupac,Release me to the care of my heartless trap,Troublesome,2004
Live (2004),tupac,Say my name three times like Candyman,Troublesome,2004
Live (2004),tupac,Bet I roll on your ass like an avalanche,Troublesome,2004
Live (2004),tupac,"A soul survivor, learned to get high and pull driveby's",Troublesome,2004
Live (2004),tupac,"Murder my foes, can't control my nine",Troublesome,2004
Live (2004),tupac,Hearin' thoughts of my enemies pleadin' please,Troublesome,2004
Live (2004),tupac,Busta ass motherfuckas tried to flee,Troublesome,2004
Live (2004),tupac,Picture me lettin this chump survive,Troublesome,2004
Live (2004),tupac,Ran up on his ass when I dump he died,Troublesome,2004
Live (2004),tupac,'Cause I'm troublesome,Troublesome,2004
Live (2004),tupac,"Young, strapped, and I don't give a fuck",Troublesome,2004
Live (2004),tupac,I'm hopelesssss,Troublesome,2004
Live (2004),tupac,"I live a thuglife, losing my focus baby",Troublesome,2004
Live (2004),tupac,I'm troublesome,Troublesome,2004
Live (2004),tupac,Badboy Killa,Troublesome,2004
Live (2004),tupac,There is no one realler,Troublesome,2004
Live (2004),tupac,"What you saw was the rough, rugged and raw",Troublesome,2004
Live (2004),tupac,Outlaw OUTLAW,Troublesome,2004
Live (2004),tupac,Murder murder my mindstate shit ain't change since my last rhyme,Troublesome,2004
Live (2004),tupac,The crime rate ain't declined,Troublesome,2004
Live (2004),tupac,Niggas bustin' shots like they lost their mind,Troublesome,2004
Live (2004),tupac,Like twenty-five to life never crossed their mind,Troublesome,2004
Live (2004),tupac,Tell me young nigga never learned a thang,Troublesome,2004
Live (2004),tupac,Dead at thirteen 'cause he yearn to bang,Troublesome,2004
Live (2004),tupac,"Sent a lot of flowers, but how can I cry",Troublesome,2004
Live (2004),tupac,Try to warn the little nigga either stop or die,Troublesome,2004
Live (2004),tupac,Mercy is for the weak when I speak I scream,Troublesome,2004
Live (2004),tupac,Afraid to sleep I'm havin' crazy dreams,Troublesome,2004
Live (2004),tupac,Vivid' pictures of my enemies and family times,Troublesome,2004
Live (2004),tupac,God forgive me cause its wrong but I plan to die,Troublesome,2004
Live (2004),tupac,"Shake it, shake it, baby ",California Love,2004
Live (2004),tupac,You can take me in heaven and understand I was a sheep,Troublesome,2004
Live (2004),tupac,"Did the best I could, raised in insanity",Troublesome,2004
Live (2004),tupac,Or send me to hell 'cause I ain't beggin' for my life,Troublesome,2004
Live (2004),tupac,Ain't nothing worse than this cursed ass hopeless life,Troublesome,2004
Live (2004),tupac,I'm troublesome,Troublesome,2004
Live (2004),tupac,In your wildest dreams you couldn't picture a nigga like me,Troublesome,2004
Live (2004),tupac,I'm troublesome I don't give a fuck,Troublesome,2004
Live (2004),tupac,I'm troublesome,Troublesome,2004
Live (2004),tupac,Like my nigga napolean said nigga,Troublesome,2004
Live (2004),tupac,Somebody gotta explain why I ain't got shit,Troublesome,2004
Live (2004),tupac,I'm troublesome,Troublesome,2004
Live (2004),tupac,You know what time it is,Troublesome,2004
Live (2004),tupac,"The outlaw click, young rugged and sick",Troublesome,2004
Live (2004),tupac,"Makaveli the don, the boss of all bosses",Troublesome,2004
Live (2004),tupac,"Mussolini, Idi Amin, Hussein Fatal, Khadafi,",Troublesome,2004
Live (2004),tupac,"Kastro, Napoleon, Mo Khomani",Troublesome,2004
Live (2004),tupac,We ain't fucking around,Troublesome,2004
Live (2004),tupac,We troublesome,Troublesome,2004
Live (2004),tupac,Hey yo,Troublesome,2004
Live (2004),tupac,We troublesome,Troublesome,2004
Live (2004),tupac,"Young Kastro, the first to blast the last one to dash",Troublesome,2004
Live (2004),tupac,He going for the hoes and the cash,Troublesome,2004
Live (2004),tupac,Fuck you niggas,Troublesome,2004
Live (2004),tupac,Outlaws,Troublesome,2004
Live (2004),tupac,Khadafi trump tight never sloppy,Troublesome,2004
Live (2004),tupac,Them other fuckers try to copy,Troublesome,2004
Live (2004),tupac,But they can't mock you nigga u 2 strong,Troublesome,2004
Live (2004),tupac,Outlaw keep it going on,Troublesome,2004
Live (2004),tupac,You know wassup,Troublesome,2004
Live (2004),tupac,Outlaws outlaws,Troublesome,2004
Live (2004),tupac,Outlaws outlaws,Troublesome,2004
Live (2004),tupac,This is dedicated to the real niggas,Troublesome,2004
Live (2004),tupac,All the real troublesome soldiers on the streets,Troublesome,2004
Live (2004),tupac,That rather die than see the penitentiary,Troublesome,2004
Live (2004),tupac,We all motherfuckin' outlaws,Troublesome,2004
Live (2004),tupac,Bye bye,Troublesome,2004
Live (2004),tupac,Bye bye,Troublesome,2004
Live (2004),tupac,All you niggas die,Troublesome,2004
Live (2004),tupac,"I shall not fear no man, but God",So Many Tears,2004
Live (2004),tupac,Though I walk through tha valley of death,So Many Tears,2004
Live (2004),tupac,I shed so many tears,So Many Tears,2004
Live (2004),tupac,Please God walk with me...,So Many Tears,2004
Live (2004),tupac,"Back in Elementry, I thrived on misery",So Many Tears,2004
Live (2004),tupac,Left me alone I grew up amongst a dying breed,So Many Tears,2004
Live (2004),tupac,Inside mind couldn't find a place ta rest,So Many Tears,2004
Live (2004),tupac,Until I got that Thug Life tatted on my chest,So Many Tears,2004
Live (2004),tupac,Tell me can ya feel me?,So Many Tears,2004
Live (2004),tupac,"I'm not liven in tha Past, You wanna last",So Many Tears,2004
Live (2004),tupac,"Be tha first ta blast, remember Kato",So Many Tears,2004
Live (2004),tupac,No longer with us he's deseased,So Many Tears,2004
Live (2004),tupac,"Call on tha sirens, I seem him murdered in tha streets",So Many Tears,2004
Live (2004),tupac,Now rest in peace,So Many Tears,2004
Live (2004),tupac,Is there heaven for a 'G' ?,So Many Tears,2004
Live (2004),tupac,"Remember me, so many homies in the cemetery",So Many Tears,2004
Live (2004),tupac,Shed so many tears,So Many Tears,2004
Live (2004),tupac,Lord,So Many Tears,2004
Live (2004),tupac,I suffer through tha years,So Many Tears,2004
Live (2004),tupac,And shed so many tears,So Many Tears,2004
Live (2004),tupac,Lord,So Many Tears,2004
Live (2004),tupac,I lost so many peers and shed so many tears,So Many Tears,2004
Live (2004),tupac,Now that I'm strugglin' in this business,So Many Tears,2004
Live (2004),tupac,"By any means, label me greedy gettin' green",So Many Tears,2004
Live (2004),tupac,But seldom seen,So Many Tears,2004
Live (2004),tupac,And fuck tha world 'cause I'm cursed,So Many Tears,2004
Live (2004),tupac,I'm havin' visions of leaven here in a hurse,So Many Tears,2004
Live (2004),tupac,God can ya feel me?,So Many Tears,2004
Live (2004),tupac,Take me away from all tha pressure and all tha pain,So Many Tears,2004
Live (2004),tupac,Show me some happiness again,So Many Tears,2004
Live (2004),tupac,I'm goin' blind,So Many Tears,2004
Live (2004),tupac,"I spend my time in this cell, ain't livin' well",So Many Tears,2004
Live (2004),tupac,"I know my destiny is hell, where did I fail?",So Many Tears,2004
Live (2004),tupac,My life is in denial,So Many Tears,2004
Live (2004),tupac,"And when I Die, babtised in Eternal Fire",So Many Tears,2004
Live (2004),tupac,Shed so many tears...,So Many Tears,2004
Live (2004),tupac,Lord,So Many Tears,2004
Live (2004),tupac,I suffer through tha years,So Many Tears,2004
Live (2004),tupac,And shed so many tears,So Many Tears,2004
Live (2004),tupac,Lord,So Many Tears,2004
Live (2004),tupac,I lost so many peers and shed so many tears,So Many Tears,2004
Live (2004),tupac,Now I'm lost and I'm weary,So Many Tears,2004
Live (2004),tupac,"So many tears, I'm suicidal, so don't stand near me",So Many Tears,2004
Live (2004),tupac,My every move is a compilated step,So Many Tears,2004
Live (2004),tupac,To embrace an early death now there's nothing left,So Many Tears,2004
Live (2004),tupac,There was no mercy on tha streets,So Many Tears,2004
Live (2004),tupac,I couldn't rest,So Many Tears,2004
Live (2004),tupac,"I'm barely standing, bout to go to pieces, screaming peace",So Many Tears,2004
Live (2004),tupac,"And though my soul was deleted, I couldn't see it",So Many Tears,2004
Live (2004),tupac,I had my mind full of demons tryin' ta break free,So Many Tears,2004
Live (2004),tupac,They planted seeds and they hatched sparking tha flame,So Many Tears,2004
Live (2004),tupac,"Inside my brain like a match, such a dirty game",So Many Tears,2004
Live (2004),tupac,"No memories, just misery",So Many Tears,2004
Live (2004),tupac,Painting a picture of my enemies killing me in my sleep,So Many Tears,2004
Live (2004),tupac,Will I survive till tha morning ta see tha sun,So Many Tears,2004
Live (2004),tupac,Please lord forgive me for my sins,So Many Tears,2004
Live (2004),tupac,Cause here I come...,So Many Tears,2004
Live (2004),tupac,Lord,So Many Tears,2004
Live (2004),tupac,I suffer through tha years,So Many Tears,2004
Live (2004),tupac,And shed so many tears,So Many Tears,2004
Live (2004),tupac,God,So Many Tears,2004
Live (2004),tupac,I lost so many peers and,So Many Tears,2004
Live (2004),tupac,"Lord knows I've tried, been a witness ta homicide",So Many Tears,2004
Live (2004),tupac,"Drive-bys taken lives, little kids die",So Many Tears,2004
Live (2004),tupac,Wonder why as I walk by,So Many Tears,2004
Live (2004),tupac,"Broken hearted as I glance at tha chaulk line, gettin' high",So Many Tears,2004
Live (2004),tupac,This ain't tha life for me,So Many Tears,2004
Live (2004),tupac,I wanna change,So Many Tears,2004
Live (2004),tupac,But ain't no future right for me,So Many Tears,2004
Live (2004),tupac,I'm stuck in tha game,So Many Tears,2004
Live (2004),tupac,I'm trapped inside a maze,So Many Tears,2004
Live (2004),tupac,See this Tangaray influenced me ta gettin' crazy,So Many Tears,2004
Live (2004),tupac,Disillusioned lately,So Many Tears,2004
Live (2004),tupac,I've been really wanting babies,So Many Tears,2004
Live (2004),tupac,So I could see a part of me that wasn't always shady,So Many Tears,2004
Live (2004),tupac,Don't trust my lady,So Many Tears,2004
Live (2004),tupac,"'Cause she's a product of this poison, I'm hearen noises",So Many Tears,2004
Live (2004),tupac,"Think she's fucken on my boys, can't take no more",So Many Tears,2004
Live (2004),tupac,I'm fallin' to tha floor,So Many Tears,2004
Live (2004),tupac,Beggin' for tha Lord ta let me in Heavens door,So Many Tears,2004
Live (2004),tupac,I shed so many tears...,So Many Tears,2004
Live (2004),tupac,Lord,So Many Tears,2004
Live (2004),tupac,I lost so many peers,So Many Tears,2004
Live (2004),tupac,And shed so many tears,So Many Tears,2004
Live (2004),tupac,I lost so many peers and shed so many tears,So Many Tears,2004
Live (2004),tupac,I suffered through tha years and shed so many tears,So Many Tears,2004
Live (2004),tupac,California love,California Love,2004
Live (2004),tupac,California knows how to party,California Love,2004
Live (2004),tupac,California knows how to party,California Love,2004
Live (2004),tupac,In the city of L.A.,California Love,2004
Live (2004),tupac,In the city of good old Watts,California Love,2004
Live (2004),tupac,"In the city, city of Compton",California Love,2004
Live (2004),tupac,We keep it rockin',California Love,2004
Live (2004),tupac,We keep it rockin',California Love,2004
Live (2004),tupac,"Now let me welcome everybody to the wild, wild west",California Love,2004
Live (2004),tupac,A state that's untouchable like Eliot Ness,California Love,2004
Live (2004),tupac,The track hits your eardrum like a slug to your chest,California Love,2004
Live (2004),tupac,Pack a vest for your jimmy in the city of sex,California Love,2004
Live (2004),tupac,We in that sunshine state with a bomb-ass hemp beat,California Love,2004
Live (2004),tupac,The state where you never find a dance floor empty,California Love,2004
Live (2004),tupac,And pimps be on a mission for them greens,California Love,2004
Live (2004),tupac,"Lean, mean, money-making machines serving fiends",California Love,2004
Live (2004),tupac,I been in the game for ten years making rap tunes,California Love,2004
Live (2004),tupac,Ever since honeys was wearing Sassoon,California Love,2004
Live (2004),tupac,Now it's '95 and they clock me and watch me,California Love,2004
Live (2004),tupac,"Diamonds shining, looking like I robbed Liberace",California Love,2004
Live (2004),tupac,It's all good from Diego to the Bay,California Love,2004
Live (2004),tupac,Your city is the bomb if your city making pay,California Love,2004
Live (2004),tupac,Throw up a finger if you feel the same way,California Love,2004
Live (2004),tupac,Dre putting it down for Californ-I-A,California Love,2004
Live (2004),tupac,California ,California Love,2004
Live (2004),tupac, knows how to party ,California Love,2004
Live (2004),tupac,California ,California Love,2004
Live (2004),tupac, knows how to party ,California Love,2004
Live (2004),tupac,In the city of L.A. ,California Love,2004
Live (2004),tupac,In the city of good old Watts ,California Love,2004
Live (2004),tupac,"In the city, city of Compton ",California Love,2004
Live (2004),tupac,We keep it rockin' ,California Love,2004
Live (2004),tupac,We keep it rockin',California Love,2004
Live (2004),tupac,"My niggas say, come on",California Love,2004
Live (2004),tupac,"Shake it, shake it, baby",California Love,2004
Live (2004),tupac,"Shake it, shake it, shake it, baby",California Love,2004
Live (2004),tupac,"Shake it, shake it, mama",California Love,2004
Live (2004),tupac,"Shake it, shake it, baby, baby",California Love,2004
Live (2004),tupac,"Shake it, shake it, mama",California Love,2004
Live (2004),tupac,"Shake it, Cali",California Love,2004
Live (2004),tupac,"Out on bail, fresh out of jail, California dreaming",California Love,2004
Live (2004),tupac,Soon as I step on the scene I'm hearing hoochies screamin',California Love,2004
Live (2004),tupac,Fiending for money and alcohol,California Love,2004
Live (2004),tupac,"The life of a Westside player, where cowards die",California Love,2004
Live (2004),tupac,And it's all war,California Love,2004
Live (2004),tupac,"Only in Cali where we riot, not rally to live and die",California Love,2004
Live (2004),tupac,"In L.A. we wearing Chucks, not Ballies ",California Love,2004
Live (2004),tupac,Dressed in Locs and khaki suits and ride is what we do,California Love,2004
Live (2004),tupac,Flossing but have caution; we collide with other crews,California Love,2004
Live (2004),tupac,Famous 'cause we program worldwide,California Love,2004
Pac's Life (2006),tupac,Locate my comrades ,Soon as I Get Home,2006
Pac's Life (2006),tupac,You get parol on the third,Soon as I Get Home,2006
Pac's Life (2006),tupac,We untouchable,Untouchable (Swizz Beatz Remix),2006
Pac's Life (2006),tupac,When the shots ring out you know we're coming through (Know we're coming through),Untouchable (Swizz Beatz Remix),2006
Pac's Life (2006),tupac,"Makaveli The Don, got niggas strapped and ready to bomb",Untouchable (Swizz Beatz Remix),2006
Pac's Life (2006),tupac,Locate my comrades,Soon as I Get Home,2006
Pac's Life (2006),tupac,"Thinking I'm a ho, well, come and let me show ya",Untouchable (Swizz Beatz Remix),2006
Pac's Life (2006),tupac,Go get my money out the safe...(fades gradually)...,Soon as I Get Home,2006
Pac's Life (2006),tupac,You're dealing with killers and soldiers,Untouchable (Swizz Beatz Remix),2006
Pac's Life (2006),tupac,Go get my money out the safe ,Soon as I Get Home,2006
